"ac_type","ac_fl","fl","m_lo","m_nom","m_hi","V_cl_1","V_cl_2","M_cl","V_cr_1","V_cr_2","M_cr","V_des_1","V_des_2","M_des","h_MO","CL_TAS","CL_ROCD_lo_m","CL_ROCD_nom_m","CL_ROCD_hi_m","CL_fuel_nom_m","CR_TAS","CR_fuel_lo_m","CR_fuel_nom_m","CR_fuel_hi_m","DES_TAS","DES_ROCD_nom_m","DES_fuel_nom_m"
"D328","D328_speed_laws","none","10572","12000","13640","180","180","0.59","250","270","0.59","250","270","0.59","32800",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"DC10","DC10_FL000","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"169","2060","2070","1490","322.7",NULL,NULL,NULL,NULL,"148","960","53.1"
"DC10","DC10_FL005","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"170","2050","2060","1470","320.3",NULL,NULL,NULL,NULL,"149","970","52.5"
"DC10","DC10_FL010","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"171","2040","2050","1460","317.8",NULL,NULL,NULL,NULL,"155","960","52.0"
"DC10","DC10_FL015","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"178","2130","2120","1510","317.1",NULL,NULL,NULL,NULL,"167","950","51.4"
"DC10","DC10_FL020","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"179","2120","2110","1490","314.6",NULL,NULL,NULL,NULL,"199","960","50.8"
"DC10","DC10_FL030","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"202","2460","2380","1680","316.3","230","72.5","84.6","136.5","230","1040","49.7"
"DC10","DC10_FL040","40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"237","2910","2710","1840","321.2","233","72.7","84.8","137.0","233","1060","48.5"
"DC10","DC10_FL060","60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"272","3410","2880","1770","319.8","272","79.8","89.6","131.7","240","1080","46.2"
"DC10","DC10_FL080","80",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"280","3310","2790","1700","309.7","280","80.3","90.2","132.7","280","1250","44.0"
"DC10","DC10_FL100","100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"289","3220","2700","1620","299.7","289","80.8","90.8","133.9","289","1280","41.7"
"DC10","DC10_FL120","120",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"379","3320","2830","1810","311.1","297","81.4","91.5","135.0","379","1910","39.4"
"DC10","DC10_FL140","140",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"390","3170","2700","1700","300.7","306","81.9","92.2","136.3","390","1940","37.1"
"DC10","DC10_FL160","160",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","3020","2560","1590","290.2","413","119.1","125.7","154.1","401","1970","34.8"
"DC10","DC10_FL180","180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"413","2850","2410","1470","279.7","425","119.6","126.3","155.2","413","1990","32.5"
"DC10","DC10_FL200","200",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"425","2690","2260","1350","269.1","438","120.1","127.0","156.4","425","2020","30.3"
"DC10","DC10_FL220","220",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"438","2510","2110","1230","258.4","451","120.6","127.6","157.6","438","2040","28.0"
"DC10","DC10_FL240","240",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"452","2330","1950","1100","247.6","465","121.0","128.1","158.9","452","2060","25.7"
"DC10","DC10_FL260","260",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"465","2150","1780","970","236.7","479","121.4","128.7","160.1","465","2080","23.4"
"DC10","DC10_FL280","280",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"479","1960","1610","830","225.8","487","119.4","127.0","159.8","479","2100","21.1"
"DC10","DC10_FL290","290",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"485","2700","2210","1100","220.0","485","115.8","123.8","158.0","485","3040","20.0"
"DC10","DC10_FL310","310",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"481","2490","2010","910","205.8","481","109.3","118.0","155.3","481","2880","17.7"
"DC10","DC10_FL330","330",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"477","2270","1800","700","191.8","477","103.6","113.1","154.0","477","2740","15.4"
"DC10","DC10_FL350","350",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"473","2040","1580","480","177.9","473","98.8","109.2","154.0","473","2630","13.1"
"DC10","DC10_FL370","370",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"470","1640","1220","220","164.5","470","95.0","106.4","155.6","470","2330","10.8"
"DC10","DC10_FL390","390",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"470","1410","1000","0","151.6","470","92.2","104.8","144.0","470","2300","8.6"
"DC10","DC10_speed_laws","none","145200","170000","250000","250","320","0.82","250","330","0.82","250","320","0.82","39000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"DC87","DC87_FL000","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"154","2210","2060","1640","180.0",NULL,NULL,NULL,NULL,"132","700","70.0"
"DC87","DC87_FL005","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"156","2200","2050","1630","178.7",NULL,NULL,NULL,NULL,"133","710","69.4"
"DC87","DC87_FL010","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"157","2190","2040","1620","177.5",NULL,NULL,NULL,NULL,"139","710","68.7"
"DC87","DC87_FL015","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"163","2290","2110","1670","177.5",NULL,NULL,NULL,NULL,"151","710","68.1"
"DC87","DC87_FL020","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"164","2290","2100","1660","176.2",NULL,NULL,NULL,NULL,"183","750","67.4"
"DC87","DC87_FL030","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"187","2670","2360","1850","178.9","230","66.1","66.1","66.1","230","940","66.1"
"DC87","DC87_FL040","40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"222","3150","2690","2070","184.1","233","64.8","64.8","64.8","233","950","64.8"
"DC87","DC87_FL060","60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"272","3860","2940","2090","189.2","272","62.2","62.2","64.1","240","970","62.2"
"DC87","DC87_FL080","80",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"280","3760","2850","2020","183.8","280","59.6","59.6","64.7","280","1210","59.6"
"DC87","DC87_FL100","100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"289","3650","2760","1950","178.3","289","57.0","57.0","65.3","289","1240","57.0"
"DC87","DC87_FL120","120",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"356","3600","2750","1970","184.8","297","54.4","54.4","65.9","356","1780","54.4"
"DC87","DC87_FL140","140",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"366","3440","2620","1870","179.0","306","51.9","53.3","66.6","366","1810","51.9"
"DC87","DC87_FL160","160",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"377","3270","2480","1760","173.0","377","65.8","70.7","80.8","377","1840","49.3"
"DC87","DC87_FL180","180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"388","3100","2340","1640","166.9","388","66.3","71.2","81.6","388","1860","46.7"
"DC87","DC87_FL200","200",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"400","2910","2190","1520","160.7","400","66.7","71.8","82.3","400","1890","44.1"
"DC87","DC87_FL220","220",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"412","2720","2040","1390","154.4","412","67.1","72.3","83.1","412","1910","41.5"
"DC87","DC87_FL240","240",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"425","2520","1880","1260","148.0","425","67.6","72.8","83.9","425","1930","38.9"
"DC87","DC87_FL260","260",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"438","2310","1710","1120","141.4","438","68.0","73.4","84.7","438","1950","36.3"
"DC87","DC87_FL280","280",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"452","2100","1530","980","134.6","452","68.4","73.9","85.5","452","1970","33.7"
"DC87","DC87_FL290","290",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"459","1990","1440","910","131.1","459","68.5","74.1","85.9","459","1980","32.4"
"DC87","DC87_FL310","310",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"458","2570","1840","1100","122.2","469","67.7","73.6","85.8","469","2800","29.8"
"DC87","DC87_FL330","330",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"454","2350","1650","930","112.9","465","62.9","69.3","82.6","465","2620","27.2"
"DC87","DC87_FL350","350",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"450","2120","1440","740","103.8","461","58.6","65.5","80.1","461","2470","24.6"
"DC87","DC87_FL370","370",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"447","1730","1130","490","94.9","459","54.8","62.5","78.5","459","2150","22.0"
"DC87","DC87_FL390","390",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"447","1500","920","290","86.2","459","51.7","60.1","77.8","459","2070","19.4"
"DC87","DC87_FL410","410",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"447","1250","700","80","77.6","459","49.1","58.4","74.6","459","2010","16.9"
"DC87","DC87_speed_laws","none","82800","110000","152000","250","300","0.78","250","300","0.80","250","300","0.80","42000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"DC94","DC94_FL000","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"151","1700","1440","1240","112.6",NULL,NULL,NULL,NULL,"135","1080","47.8"
"DC94","DC94_FL005","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"152","1690","1430","1230","111.8",NULL,NULL,NULL,NULL,"136","1090","47.8"
"DC94","DC94_FL010","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"153","1680","1420","1220","110.9",NULL,NULL,NULL,NULL,"142","1080","47.8"
"DC94","DC94_FL015","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"159","1800","1500","1290","110.0",NULL,NULL,NULL,NULL,"153","1050","47.8"
"DC94","DC94_FL020","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"160","1790","1490","1280","109.1",NULL,NULL,NULL,NULL,"185","1060","47.8"
"DC94","DC94_FL030","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"183","2210","1780","1540","107.3","230","47.8","47.8","47.8","230","1240","47.8"
"DC94","DC94_FL040","40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"218","2710","2100","1820","105.6","233","47.8","47.8","47.8","233","1260","47.8"
"DC94","DC94_FL060","60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"272","3320","2310","1960","102.0","272","47.8","47.8","47.8","240","1300","47.8"
"DC94","DC94_FL080","80",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"280","3230","2220","1880","98.5","280","47.8","47.8","47.8","280","1590","47.8"
"DC94","DC94_FL100","100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"289","3110","2130","1800","94.9","289","47.8","47.8","47.8","289","1630","47.8"
"DC94","DC94_FL120","120",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"379","2640","1840","1560","91.4","297","47.8","47.8","47.8","356","2320","47.8"
"DC94","DC94_FL140","140",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"390","2480","1710","1440","87.9","306","47.8","47.8","47.8","366","2370","47.8"
"DC94","DC94_FL160","160",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"401","2320","1580","1320","84.3","425","55.2","59.2","61.6","377","2410","47.8"
"DC94","DC94_FL180","180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"413","2140","1440","1190","80.8","438","54.8","58.8","61.2","388","2450","47.8"
"DC94","DC94_FL200","200",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"425","1960","1290","1050","77.3","451","54.4","58.4","60.8","400","2490","47.8"
"DC94","DC94_FL220","220",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"438","1780","1140","910","73.7","464","53.9","58.0","60.5","412","2530","47.8"
"DC94","DC94_FL240","240",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"447","2220","1390","1080","70.2","478","53.4","57.5","60.0","425","930","47.8"
"DC94","DC94_FL260","260",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"444","2180","1320","1010","66.7","480","50.7","55.1","57.7","438","1030","47.8"
"DC94","DC94_FL280","280",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"440","2100","1230","910","63.1","476","47.8","52.0","54.9","452","1550","47.8"
"DC94","DC94_FL290","290",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"438","2060","1180","860","61.4","473","47.8","50.6","53.6","450","1520","47.8"
"DC94","DC94_FL310","310",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"434","1940","1060","730","57.8","469","47.8","48.0","51.3","446","1470","47.8"
"DC94","DC94_FL330","330",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"430","1800","920","580","54.3","465","47.8","47.8","49.5","442","1450","47.8"
"DC94","DC94_FL350","350",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"427","1640","750","410","50.8","461","47.8","47.8","48.0","438","1450","47.8"
"DC94","DC94_speed_laws","none","32400","45400","51700","250","320","0.74","250","340","0.80","250","300","0.76","35000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"DH8A","DH8A_FL000","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"137","1450","1230","1130","9.6",NULL,NULL,NULL,NULL,"99","860","3.4"
"DH8A","DH8A_FL005","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"148","1400","1230","1130","9.9",NULL,NULL,NULL,NULL,"99","870","3.3"
"DH8A","DH8A_FL010","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"154","1410","1230","1120","10.1",NULL,NULL,NULL,NULL,"105","860","3.3"
"DH8A","DH8A_FL015","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"164","1390","1210","1110","10.3",NULL,NULL,NULL,NULL,"116","860","3.3"
"DH8A","DH8A_FL020","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"165","1380","1210","1100","10.3",NULL,NULL,NULL,NULL,"148","950","3.3"
"DH8A","DH8A_FL030","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"167","1370","1190","1090","10.3","188","6.1","6.7","7.1","188","1280","3.2"
"DH8A","DH8A_FL040","40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"170","1360","1180","1080","10.3","191","6.1","6.8","7.2","191","1290","3.2"
"DH8A","DH8A_FL060","60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"175","1330","1150","1050","10.3","233","9.3","9.9","10.2","196","1330","3.1"
"DH8A","DH8A_FL080","80",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"180","1310","1120","1020","10.4","240","9.6","10.2","10.5","202","1360","3.1"
"DH8A","DH8A_FL100","100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"186","1280","1090","990","10.4","248","9.9","10.5","10.8","209","1400","3.0"
"DH8A","DH8A_FL120","120",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"191","1260","1070","960","10.4","255","10.1","10.8","11.1","215","1430","2.9"
"DH8A","DH8A_FL140","140",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"197","1240","1040","930","10.5","263","10.4","11.1","11.4","222","1470","2.9"
"DH8A","DH8A_FL160","160",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"204","1210","1010","900","10.5","268","10.4","11.1","11.5","229","1510","2.8"
"DH8A","DH8A_FL180","180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"210","1190","990","880","10.6","266","9.8","10.5","10.9","236","1540","2.7"
"DH8A","DH8A_FL200","200",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"217","1170","960","850","10.7","264","9.2","10.0","10.4","244","1580","2.7"
"DH8A","DH8A_FL220","220",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"225","1150","930","820","10.7","262","8.7","9.6","10.0","252","1620","2.6"
"DH8A","DH8A_FL240","240",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"232","1130","910","790","10.8","260","8.2","9.2","9.7","260","1870","2.5"
"DH8A","DH8A_speed_laws","none","12000","14500","15650","160","160","0.40","214","214","0.43","180","180","0.43","25000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"DH8C","DH8C_FL000","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"144","2240","2020","1730","17.7",NULL,NULL,NULL,NULL,"102","820","3.1"
"DH8C","DH8C_FL005","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"155","2190","1870","1650","17.0",NULL,NULL,NULL,NULL,"103","830","3.1"
"DH8C","DH8C_FL010","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"161","2140","1820","1610","16.6",NULL,NULL,NULL,NULL,"109","820","3.1"
"DH8C","DH8C_FL015","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"169","1960","1750","1580","16.0",NULL,NULL,NULL,NULL,"120","820","3.1"
"DH8C","DH8C_FL020","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"170","1930","1720","1550","15.8",NULL,NULL,NULL,NULL,"152","900","3.1"
"DH8C","DH8C_FL030","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"172","1870","1660","1490","15.4","188","5.6","6.1","6.7","230","1710","3.1"
"DH8C","DH8C_FL040","40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"175","1810","1600","1430","15.0","191","5.6","6.1","6.8","233","1740","3.1"
"DH8C","DH8C_FL060","60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"180","1690","1480","1310","14.3","267","8.1","8.4","8.7","240","1780","3.1"
"DH8C","DH8C_FL080","80",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"186","1570","1370","1190","13.5","275","7.9","8.2","8.6","258","2010","3.1"
"DH8C","DH8C_FL100","100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"191","1440","1250","1070","12.7","283","7.8","8.0","8.2","266","2060","3.1"
"DH8C","DH8C_FL120","120",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"197","1320","1130","950","11.9","285","7.4","7.7","7.8","285","2620","3.1"
"DH8C","DH8C_FL140","140",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"204","1190","1000","830","11.2","283","7.1","7.4","7.6","283","2460","3.1"
"DH8C","DH8C_FL160","160",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"206","1180","980","780","10.6","281","6.7","7.0","7.3","281","2320","3.1"
"DH8C","DH8C_FL180","180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"204","1100","890","690","10.2","279","6.4","6.7","7.1","279","2200","3.1"
"DH8C","DH8C_FL200","200",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"203","1010","800","580","9.8","276","6.1","6.5","6.8","276","2090","3.1"
"DH8C","DH8C_FL220","220",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"201","920","700","470","9.3","274","5.8","6.3","6.6","274","1990","3.1"
"DH8C","DH8C_FL240","240",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"199","810","590","350","8.9","272","5.6","6.1","6.3","272","1910","3.1"
"DH8C","DH8C_speed_laws","none","14760","17000","19500","165","165","0.33","245","245","0.45","230","240","0.45","25000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"E120","E120_FL000","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"134","2340","2520","2290","11.4",NULL,NULL,NULL,NULL,"112","910","6.6"
"E120","E120_FL005","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"145","2400","2360","2310","11.8",NULL,NULL,NULL,NULL,"113","910","6.5"
"E120","E120_FL010","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"151","2410","2360","2280","11.9",NULL,NULL,NULL,NULL,"119","920","6.5"
"E120","E120_FL015","15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"153","2460","2330","2240","11.8",NULL,NULL,NULL,NULL,"130","950","6.4"
"E120","E120_FL020","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"154","2420","2290","2200","11.7",NULL,NULL,NULL,NULL,"162","1130","6.3"
"E120","E120_FL030","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"157","2350","2220","2130","11.5","188","6.2","6.2","6.2","230","2070","6.2"
"E120","E120_FL040","40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"159","2280","2160","2060","11.3","191","6.0","6.0","6.0","233","2090","6.0"
"E120","E120_FL060","60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"164","2140","2020","1910","10.9","262","7.2","7.3","7.6","240","2140","5.7"
"E120","E120_FL080","80",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"169","2000","1880","1770","10.5","269","7.4","7.5","7.8","280","2920","5.4"
"E120","E120_FL100","100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"174","1860","1750","1620","10.1","277","7.6","7.7","8.0","289","2980","5.1"
"E120","E120_FL120","120",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"180","1720","1610","1480","9.8","268","6.7","6.7","7.1","297","3040","4.8"
"E120","E120_FL140","140",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"185","1580","1480","1350","9.4","276","6.9","6.9","7.3","306","3090","4.5"
"E120","E120_FL160","160",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"191","1450","1350","1210","9.1","285","7.0","7.1","7.5","316","3150","4.3"
"E120","E120_FL180","180",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"197","1320","1230","1080","8.7","291","7.1","7.2","7.6","322","3650","4.0"
